B_T,shared_flux_quanta,shared_phase_envelope,R1_R2_shared_phase_state,independent_channel_periods,independent_channel_loop_geometry,manual_period_fit
0.0419,40.5254997063961,0.0800240329492344,1,0,0,0
0.042,40.6222192761011,0.374598011838249,1,0,0,0
0.0421,40.7189388458061,0.634851781502182,1,0,0,0
0.0422,40.8156584155111,0.836941211582088,1,0,0,0
0.0423,40.9123779852161,0.962351116990671,1,0,0,0
0.0424,41.0090975549211,0.99959159640306,1,0,0,0
0.0425,41.1058171246262,0.945250722887745,1,0,0,0
0.0426,41.2025366943312,0.804307140456672,1,0,0,0
0.0427,41.2992562640362,0.589673926822714,1,0,0,0
0.0428,41.3959758337412,0.321015513098125,1,0,0,0
0.0429,41.4926954034462,0.0229460527959931,1,0,0,0
0.043,41.5894149731512,0.277225696647966,1,0,0,0
0.0431,41.6861345428562,0.551998368652022,1,0,0,0
0.0432,41.7828541125612,0.776197628877761,1,0,0,0
0.0433,41.8795736822662,0.92928261678698,1,0,0,0
0.0434,41.9762932519712,0.997227874026421,1,0,0,0
0.0435,42.0730128216762,0.973808339675792,1,0,0,0
0.0436,42.1697323913812,0.861169682674769,1,0,0,0
0.0437,42.2664519610862,0.669631718273152,1,0,0,0
0.0438,42.3631715307912,0.416742919247226,1,0,0,0
0.0439,42.4598911004962,0.125672646402355,1,0,0,0
0.044,42.5566106702012,0.176911599774145,1,0,0,0
0.0441,42.6533302399062,0.463287422716378,1,0,0,0
0.0442,42.7500498096112,0.707217421664709,1,0,0,0
0.0443,42.8467693793162,0.886353030060743,1,0,0,0
0.0444,42.9434889490212,0.984282063735048,1,0,0,0
0.0445,43.0402085187262,0.992032385039539,1,0,0,0
0.0446,43.1369280884312,0.908893919066366,1,0,0,0
0.0447,43.2336476581362,0.742483709837883,1,0,0,0
0.0448,43.3303672278412,0.508048056099457,1,0,0,0
0.0449,43.4270867975462,0.227065664175806,1,0,0,0
0.045,43.5238063672512,0.074720204691253,1,0,0,0
0.0451,43.6205259369562,0.369660300283224,1,0,0,0
0.0452,43.7172455066612,0.630732573711232,1,0,0,0
0.0453,43.8139650763662,0.834017904307884,1,0,0,0
0.0454,43.9106846460712,0.960891540051058,1,0,0,0
0.0455,44.0074042157762,0.999729474442497,1,0,0,0
0.0456,44.1041237854812,0.946973423689797,1,0,0,0
0.0457,44.2008433551862,0.807456832292151,1,0,0,0
0.0458,44.2975629248912,0.593962038798655,1,0,0,0
0.0459,44.3942824945962,0.326049173668069,1,0,0,0
0.046,44.4910020643012,0.0282640841681205,1,0,0,0
0.0461,44.5877216340063,0.272110525968722,1,0,0,0
0.0462,44.6844412037112,0.547554704313468,1,0,0,0
0.0463,44.7811607734163,0.772832593942546,1,0,0,0
0.0464,44.8778803431213,0.927304511618064,1,0,0,0
0.0465,44.9745999128263,0.996817930187046,1,0,0,0
0.0466,45.0713194825313,0.975004115716433,1,0,0,0
0.0467,45.1680390522363,0.86386162306495,1,0,0,0
0.0468,45.2647586219413,0.673573190744435,1,0,0,0
0.0469,45.3614781916463,0.421572810938398,1,0,0,0
0.047,45.4581977613513,0.130948448575634,1,0,0,0
0.0471,45.5549173310563,0.171673249626527,1,0,0,0
0.0472,45.6516369007613,0.458566455793676,1,0,0,0
0.0473,45.7483564704663,0.703446367151287,1,0,0,0
0.0474,45.8450760401713,0.883877387334131,1,0,0,0
0.0475,45.9417956098763,0.983328648137696,1,0,0,0
0.0476,46.0385151795813,0.992688547336125,1,0,0,0
0.0477,46.1352347492863,0.911099542474112,1,0,0,0
0.0478,46.2319543189913,0.74603671785229,1,0,0,0
0.0479,46.3286738886963,0.512622926495155,1,0,0,0
0.048,46.4253934584013,0.232243252952599,1,0,0,0
0.0481,46.5221130281063,0.0694142618505654,1,0,0,0
0.0482,46.6188325978113,0.364712127337348,1,0,0,0
0.0483,46.7155521675163,0.626595516180963,1,0,0,0
0.0484,46.8122717372213,0.831070994317093,1,0,0,0
0.0485,46.9089913069263,0.959404769869479,1,0,0,0
0.0486,47.0057108766313,0.999839060125962,1,0,0,0
0.0487,47.1024304463363,0.948669325132748,1,0,0,0
0.0488,47.1991500160413,0.810583673089711,1,0,0,0
0.0489,47.2958695857463,0.598233341641839,1,0,0,0
0.049,47.3925891554513,0.331073607042563,1,0,0,0
0.0491,47.4893087251563,0.0335813156663594,1,0,0,0
0.0492,47.5860282948613,0.26698765455837,1,0,0,0
0.0493,47.6827478645663,0.543095544170319,1,0,0,0
0.0494,47.7794674342713,0.769445687835749,1,0,0,0
0.0495,47.8761870039763,0.925300163720504,1,0,0,0
0.0496,47.9729065736813,0.996379776388439,1,0,0,0
0.0497,48.0696261433863,0.976172299129054,1,0,0,0
0.0498,48.1663457130913,0.866529116160979,1,0,0,0
0.0499,48.2630652827964,0.67749560108644,1,0,0,0
0.05,48.3597848525014,0.426390772114001,1,0,0,0
