pair_id,theta_i,theta_j,profile_objective,objective_delta
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,0.166666666666667,0.0223314879267788,0.0222874336511521
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,0.25,0.0222390273929386,0.022194973117312
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,0.333333333333333,0.0228420761344236,0.022798021858797
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,0.416666666666667,0.0241406106844884,0.0240965564088618
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,0.5,0.0261346392415171,0.0260905849658905
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,0.583333333333333,0.0288241493946226,0.0287800951189959
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,0.666666666666667,0.0322091244917574,0.0321650702161307
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,0.75,0.0362895645329217,0.036245510257295
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,0.833333333333333,0.0410654695181153,0.0410214152424887
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,0.916666666666667,0.0465368394473383,0.0464927851717117
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,1,0.0527036743205907,0.0526596200449641
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,1.08333333333333,0.0595659741378725,0.0595219198622459
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,1.16666666666667,0.0671237388991837,0.0670796846235571
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,1.25,0.075422163290281,0.0753781090146544
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,1.33333333333333,0.0853440775807648,0.0853000233051382
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,1.41666666666667,0.0971982764331195,0.0971542221574928
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,1.5,0.110984759847344,0.110940705571717
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,1.58333333333333,0.126703527823438,0.126659473547811
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,1.66666666666667,0.144354580361402,0.144310526085775
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,1.75,0.163937917461235,0.163893863185608
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,1.83333333333333,0.185453539122938,0.185409484847311
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,1.91666666666667,0.208901445346511,0.208857391070884
Tc_heterogeneity_amplitude__W_coverage_class,1.4375,2,0.234281636131953,0.234237581856327
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,0,0.0303641242093634,0.0303200699337368
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,0.0833333333333333,0.0299139051445524,0.0298698508689257
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,0.166666666666667,0.0301592039519235,0.0301151496762969
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,0.25,0.0310999885678746,0.031055934292248
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,0.333333333333333,0.0327362589924058,0.0326922047167791
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,0.416666666666667,0.0350680275258419,0.0350239732502152
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,0.5,0.0380952714076089,0.0380512171319823
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,0.583333333333333,0.0418179802334054,0.0417739259577787
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,0.666666666666667,0.0462361540032311,0.0461920997276045
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,0.75,0.0513497927170865,0.0513057384414599
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,0.833333333333333,0.057158896374971,0.0571148420993443
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,0.916666666666667,0.0636634649768848,0.0636194107012582
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,1,0.0708634985228285,0.0708194442472019
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,1.08333333333333,0.0787589970128011,0.0787149427371745
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,1.16666666666667,0.0873843509425801,0.0873402966669535
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,1.25,0.0976042199266854,0.0975601656510588
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,1.33333333333333,0.109756373472669,0.109712319197042
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,1.41666666666667,0.123840811580521,0.123796757304895
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,1.5,0.139857534250244,0.139813479974618
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,1.58333333333333,0.157806541481836,0.15776248720621
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,1.66666666666667,0.177687833275298,0.177643778999671
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,1.75,0.19950140963063,0.199457355355003
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,1.83333333333333,0.223247270547831,0.223203216272204
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,1.91666666666667,0.248925416026902,0.248881361751275
Tc_heterogeneity_amplitude__W_coverage_class,1.49791666666667,2,0.277307802654876,0.277263748379249
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,0,0.0389292825083949,0.0388852282327683
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,0.0833333333333333,0.0395123171902324,0.0394682629146057
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,0.166666666666667,0.0407908376806498,0.0407467834050231
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,0.25,0.0427648439796469,0.0427207897040203
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,0.333333333333333,0.0454343525254744,0.0453902982498478
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,0.416666666666667,0.0487993301359031,0.0487552758602764
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,0.5,0.0528597726903611,0.0528157184147345
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,0.583333333333333,0.0576156801888487,0.057571625913222
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,0.666666666666667,0.0630670526313654,0.0630229983557388
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,0.75,0.0692138900179116,0.069169835742285
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,0.833333333333333,0.0760561923484873,0.0760121380728606
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,0.916666666666667,0.0835939596230923,0.0835499053474656
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,1,0.0918271918417268,0.0917831375661002
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,1.08333333333333,0.100780754606145,0.100736700330518
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,1.16666666666667,0.111298578283823,0.111254524008197
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,1.25,0.123748686523435,0.123704632247809
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,1.33333333333333,0.138131079324916,0.13808702504929
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,1.41666666666667,0.154445756688267,0.154401702412641
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,1.5,0.172692718613488,0.172648664337861
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,1.58333333333333,0.192871965100578,0.192827910824951
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,1.66666666666667,0.214983496149538,0.214939441873912
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,1.75,0.239027311760368,0.238983257484741
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,1.83333333333333,0.265003411933067,0.26495935765744
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,1.91666666666667,0.293778690175188,0.293734635899561
Tc_heterogeneity_amplitude__W_coverage_class,1.55833333333333,2,0.328040328856116,0.32799627458049
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,0,0.0502983671078653,0.0502543128322387
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,0.0833333333333333,0.0519146234727489,0.0518705691971223
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,0.166666666666667,0.0542263678453539,0.0541823135697273
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,0.25,0.0572336142404147,0.0571895599647881
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,0.333333333333333,0.0609363255795051,0.0608922713038785
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,0.416666666666667,0.0653345018626248,0.0652904475869981
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,0.5,0.0704281430897739,0.0703840888141472
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,0.583333333333333,0.0762172492609522,0.0761731949853256
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,0.666666666666667,0.0827018203761602,0.0826577661005335
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,0.75,0.0898818564353974,0.0898378021597708
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,0.833333333333333,0.0977573574386639,0.0977133031630372
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,0.916666666666667,0.10632832338596,0.106284269110333
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,1,0.11561137428152,0.115567320005894
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,1.08333333333333,0.126427152652178,0.126383098376551
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,1.16666666666667,0.139175215585418,0.139131161309791
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,1.25,0.153855563080528,0.153811508804901
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,1.33333333333333,0.170468195137507,0.17042414086188
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,1.41666666666667,0.189013111756356,0.188969057480729
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,1.5,0.209490312937075,0.209446258661448
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,1.58333333333333,0.231899798679663,0.231855744404037
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,1.66666666666667,0.256241568984122,0.256197514708495
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,1.75,0.282515623850449,0.282471569574823
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,1.83333333333333,0.311689297927645,0.311645243652018
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,1.91666666666667,0.346392472101898,0.346348417826272
Tc_heterogeneity_amplitude__W_coverage_class,1.61875,2,0.38677331938782,0.386729265112193
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,0,0.064471345944172,0.0644272916685453
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,0.0833333333333333,0.0671208325469407,0.067076778271314
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,0.166666666666667,0.0704658126706632,0.0704217583950366
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,0.25,0.074506257738415,0.0744622034627884
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,0.333333333333333,0.0792421677501964,0.0791981134745698
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,0.416666666666667,0.084673542706007,0.0846294884303804
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,0.5,0.0908003826058472,0.0907563283302206
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,0.583333333333333,0.0976226874497165,0.0975786331740899
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,0.666666666666667,0.105140457237615,0.105096402961989
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,0.75,0.113353691969544,0.113309637693917
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,0.833333333333333,0.122262391645501,0.122218337369874
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,0.916666666666667,0.131876209979103,0.131832155703476
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,1,0.142989943031749,0.142945888756123
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,1.08333333333333,0.156035960658618,0.155991906382991
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,1.16666666666667,0.171014262847356,0.17097020857173
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,1.25,0.187924849597964,0.187880795322337
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,1.33333333333333,0.206767720910442,0.206723666634815
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,1.41666666666667,0.227542876784789,0.227498822509162
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,1.5,0.250250317221005,0.250206262945379
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,1.58333333333333,0.274890042219092,0.274845987943466
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,1.66666666666667,0.301462051779049,0.301417997503422
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,1.75,0.331039625912248,0.330995571636621
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,1.83333333333333,0.366184335579826,0.3661402813042
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,1.91666666666667,0.407006718359072,0.406962664083446
Tc_heterogeneity_amplitude__W_coverage_class,1.67916666666667,2,0.453506774249987,0.45346271997436
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,0,0.0814482339638353,0.0814041796882087
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,0.0833333333333333,0.0851309478162194,0.0850868935405928
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,0.166666666666667,0.0895091266126329,0.0894650723370063
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,0.25,0.0945827703530757,0.094538716077449
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,0.333333333333333,0.100351879037548,0.100307824761922
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,0.416666666666667,0.10681645266605,0.106772398390423
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,0.5,0.113976491238581,0.113932436962954
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,0.583333333333333,0.121831994755141,0.121787940479515
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,0.666666666666667,0.130382963215731,0.130338908940104
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,0.75,0.13962939662035,0.139585342344724
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,0.833333333333333,0.149575262072978,0.149531207797352
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,0.916666666666667,0.160986949422538,0.160942895146911
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,1,0.174330921743035,0.174286867467408
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,1.08333333333333,0.189607178625402,0.189563124349775
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,1.16666666666667,0.206815720069638,0.206771665794011
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,1.25,0.225956546075744,0.225912491800118
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,1.33333333333333,0.24702965664372,0.246985602368093
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,1.41666666666667,0.270035051773565,0.269990997497938
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,1.5,0.29497273146528,0.294928677189654
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,1.58333333333333,0.321842695718864,0.321798641443238
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,1.66666666666667,0.351829674128996,0.35178561985337
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,1.75,0.3874159192899,0.387371865014273
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,1.83333333333333,0.428679837562471,0.428635783286844
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,1.91666666666667,0.47562142894671,0.475577374671084
Tc_heterogeneity_amplitude__W_coverage_class,1.73958333333333,2,0.528240693442617,0.528196639166991
Tc_heterogeneity_amplitude__W_coverage_class,1.8,0,0.101229019677084,0.101184965401457
Tc_heterogeneity_amplitude__W_coverage_class,1.8,0.0833333333333333,0.105944932202159,0.105900877926532
Tc_heterogeneity_amplitude__W_coverage_class,1.8,0.166666666666667,0.111356309671263,0.111312255395637
Tc_heterogeneity_amplitude__W_coverage_class,1.8,0.25,0.117463152084397,0.11741909780877
Tc_heterogeneity_amplitude__W_coverage_class,1.8,0.333333333333333,0.12426545944156,0.124221405165934
Tc_heterogeneity_amplitude__W_coverage_class,1.8,0.416666666666667,0.131763231742753,0.131719177467126
Tc_heterogeneity_amplitude__W_coverage_class,1.8,0.5,0.139956468987975,0.139912414712348
Tc_heterogeneity_amplitude__W_coverage_class,1.8,0.583333333333333,0.148845171177227,0.1488011169016
Tc_heterogeneity_amplitude__W_coverage_class,1.8,0.666666666666667,0.158429338310507,0.158385284034881
Tc_heterogeneity_amplitude__W_coverage_class,1.8,0.75,0.168708970387818,0.168664916112191
Tc_heterogeneity_amplitude__W_coverage_class,1.8,0.833333333333333,0.180418171824543,0.180374117548917
Tc_heterogeneity_amplitude__W_coverage_class,1.8,0.916666666666667,0.194060098838669,0.194016044563042
Tc_heterogeneity_amplitude__W_coverage_class,1.8,1,0.209634310414664,0.209590256139037
Tc_heterogeneity_amplitude__W_coverage_class,1.8,1.08333333333333,0.227140806552529,0.227096752276902
Tc_heterogeneity_amplitude__W_coverage_class,1.8,1.16666666666667,0.246579587252263,0.246535532976637
Tc_heterogeneity_amplitude__W_coverage_class,1.8,1.25,0.267950652513867,0.267906598238241
Tc_heterogeneity_amplitude__W_coverage_class,1.8,1.33333333333333,0.291254002337341,0.291209948061714
Tc_heterogeneity_amplitude__W_coverage_class,1.8,1.41666666666667,0.316489636722684,0.316445582447058
Tc_heterogeneity_amplitude__W_coverage_class,1.8,1.5,0.343657555669898,0.343613501394271
Tc_heterogeneity_amplitude__W_coverage_class,1.8,1.58333333333333,0.37405944257789,0.374015388302264
Tc_heterogeneity_amplitude__W_coverage_class,1.8,1.66666666666667,0.410087223232119,0.410043168956492
Tc_heterogeneity_amplitude__W_coverage_class,1.8,1.75,0.451792676998014,0.451748622722388
Tc_heterogeneity_amplitude__W_coverage_class,1.8,1.83333333333333,0.499175803875578,0.499131749599952
Tc_heterogeneity_amplitude__W_coverage_class,1.8,1.91666666666667,0.552236603864811,0.552192549589184
Tc_heterogeneity_amplitude__W_coverage_class,1.8,2,0.610975076965711,0.610931022690084
W_boundary_class__W_coverage_class,0,0,0.160510832726986,0.160510832726986
W_boundary_class__W_coverage_class,0,0.0833333333333333,0.143932020685081,0.143932020685081
W_boundary_class__W_coverage_class,0,0.166666666666667,0.128343505573829,0.128343505573829
W_boundary_class__W_coverage_class,0,0.25,0.113745287393232,0.113745287393232
W_boundary_class__W_coverage_class,0,0.333333333333333,0.100137366143288,0.100137366143288
W_boundary_class__W_coverage_class,0,0.416666666666667,0.0875197418239975,0.0875197418239975
W_boundary_class__W_coverage_class,0,0.5,0.0758924144353617,0.0758924144353617
W_boundary_class__W_coverage_class,0,0.583333333333333,0.0652553839773799,0.0652553839773799
W_boundary_class__W_coverage_class,0,0.666666666666667,0.0556086504500517,0.0556086504500517
W_boundary_class__W_coverage_class,0,0.75,0.0469522138533774,0.0469522138533774
W_boundary_class__W_coverage_class,0,0.833333333333333,0.0392860741873572,0.0392860741873572
W_boundary_class__W_coverage_class,0,0.916666666666667,0.0326102314519909,0.0326102314519909
W_boundary_class__W_coverage_class,0,1,0.0269246856472784,0.0269246856472784
W_boundary_class__W_coverage_class,0,1.08333333333333,0.0222294367732201,0.0222294367732201
W_boundary_class__W_coverage_class,0,1.16666666666667,0.0185244848298153,0.0185244848298153
W_boundary_class__W_coverage_class,0,1.25,0.0157253174391886,0.0157253174391886
W_boundary_class__W_coverage_class,0,1.33333333333333,0.0136141219760342,0.0136141219760342
W_boundary_class__W_coverage_class,0,1.41666666666667,0.0121798463519227,0.0121798463519227
W_boundary_class__W_coverage_class,0,1.5,0.0114224905668544,0.0114224905668544
W_boundary_class__W_coverage_class,0,1.58333333333333,0.0113420546208293,0.0113420546208293
W_boundary_class__W_coverage_class,0,1.66666666666667,0.0119385385138473,0.0119385385138473
W_boundary_class__W_coverage_class,0,1.75,0.0132119422459081,0.0132119422459081
W_boundary_class__W_coverage_class,0,1.83333333333333,0.0151622658170125,0.0151622658170125
W_boundary_class__W_coverage_class,0,1.91666666666667,0.0177895092271598,0.0177895092271598
W_boundary_class__W_coverage_class,0,2,0.0210936724763503,0.0210936724763503
W_boundary_class__W_coverage_class,0.0833333333333333,0,0.144571984187628,0.144571984187628
W_boundary_class__W_coverage_class,0.0833333333333333,0.0833333333333333,0.128910389675231,0.128910389675231
W_boundary_class__W_coverage_class,0.0833333333333333,0.166666666666667,0.11423909209349,0.11423909209349
W_boundary_class__W_coverage_class,0.0833333333333333,0.25,0.100558091442402,0.100558091442402
W_boundary_class__W_coverage_class,0.0833333333333333,0.333333333333333,0.0878673877219679,0.0878673877219679
W_boundary_class__W_coverage_class,0.0833333333333333,0.416666666666667,0.0761669809321878,0.0761669809321878
W_boundary_class__W_coverage_class,0.0833333333333333,0.5,0.0654568710730612,0.0654568710730612
W_boundary_class__W_coverage_class,0.0833333333333333,0.583333333333333,0.0557370581445888,0.0557370581445888
W_boundary_class__W_coverage_class,0.0833333333333333,0.666666666666667,0.0470075421467702,0.0470075421467702
W_boundary_class__W_coverage_class,0.0833333333333333,0.75,0.0392683230796059,0.0392683230796059
W_boundary_class__W_coverage_class,0.0833333333333333,0.833333333333333,0.0325194009430951,0.0325194009430951
W_boundary_class__W_coverage_class,0.0833333333333333,0.916666666666667,0.0267607757372385,0.0267607757372385
W_boundary_class__W_coverage_class,0.0833333333333333,1,0.0219924474620355,0.0219924474620355
W_boundary_class__W_coverage_class,0.0833333333333333,1.08333333333333,0.0181798238058957,0.0181798238058957
W_boundary_class__W_coverage_class,0.0833333333333333,1.16666666666667,0.0150881565729724,0.0150881565729724
W_boundary_class__W_coverage_class,0.0833333333333333,1.25,0.0126734091790917,0.0126734091790917
W_boundary_class__W_coverage_class,0.0833333333333333,1.33333333333333,0.0109355816242544,0.0109355816242544
W_boundary_class__W_coverage_class,0.0833333333333333,1.41666666666667,0.00987467390845996,0.00987467390845996
W_boundary_class__W_coverage_class,0.0833333333333333,1.5,0.00949068603170887,0.00949068603170887
W_boundary_class__W_coverage_class,0.0833333333333333,1.58333333333333,0.00978361799400091,0.00978361799400091
W_boundary_class__W_coverage_class,0.0833333333333333,1.66666666666667,0.010753469795336,0.010753469795336
W_boundary_class__W_coverage_class,0.0833333333333333,1.75,0.012400241435714,0.012400241435714
W_boundary_class__W_coverage_class,0.0833333333333333,1.83333333333333,0.0147239329151353,0.0147239329151353
W_boundary_class__W_coverage_class,0.0833333333333333,1.91666666666667,0.0177245442335999,0.0177245442335999
W_boundary_class__W_coverage_class,0.0833333333333333,2,0.0214020753911073,0.0214020753911073
W_boundary_class__W_coverage_class,0.166666666666667,0,0.12993974199196,0.12993974199196
W_boundary_class__W_coverage_class,0.166666666666667,0.0833333333333333,0.115195365009074,0.115195365009074
W_boundary_class__W_coverage_class,0.166666666666667,0.166666666666667,0.101441284956842,0.101441284956842
W_boundary_class__W_coverage_class,0.166666666666667,0.25,0.0886775018352631,0.0886775018352631
W_boundary_class__W_coverage_class,0.166666666666667,0.333333333333333,0.0769040156443388,0.0769040156443388
W_boundary_class__W_coverage_class,0.166666666666667,0.416666666666667,0.0661208263840684,0.0661208263840684
W_boundary_class__W_coverage_class,0.166666666666667,0.5,0.0563279340544511,0.0563279340544511
W_boundary_class__W_coverage_class,0.166666666666667,0.583333333333333,0.0475253386554886,0.0475253386554886
W_boundary_class__W_coverage_class,0.166666666666667,0.666666666666667,0.0397130401871794,0.0397130401871794
W_boundary_class__W_coverage_class,0.166666666666667,0.75,0.0328910386495246,0.0328910386495246
W_boundary_class__W_coverage_class,0.166666666666667,0.833333333333333,0.0270593340425235,0.0270593340425235
W_boundary_class__W_coverage_class,0.166666666666667,0.916666666666667,0.0222113215463804,0.0222113215463804
W_boundary_class__W_coverage_class,0.166666666666667,1,0.018139182543688,0.018139182543688
W_boundary_class__W_coverage_class,0.166666666666667,1.08333333333333,0.0147439633800385,0.0147439633800385
W_boundary_class__W_coverage_class,0.166666666666667,1.16666666666667,0.0120256640554319,0.0120256640554319
W_boundary_class__W_coverage_class,0.166666666666667,1.25,0.00998428456986866,0.00998428456986866
W_boundary_class__W_coverage_class,0.166666666666667,1.33333333333333,0.00861982492334835,0.00861982492334835
W_boundary_class__W_coverage_class,0.166666666666667,1.41666666666667,0.00793228511587109,0.00793228511587109
W_boundary_class__W_coverage_class,0.166666666666667,1.5,0.00792166514743717,0.00792166514743717
W_boundary_class__W_coverage_class,0.166666666666667,1.58333333333333,0.00858796501804622,0.00858796501804622
W_boundary_class__W_coverage_class,0.166666666666667,1.66666666666667,0.00993118472769837,0.00993118472769837
W_boundary_class__W_coverage_class,0.166666666666667,1.75,0.0119513242763937,0.0119513242763937
W_boundary_class__W_coverage_class,0.166666666666667,1.83333333333333,0.0146483836641321,0.0146483836641321
W_boundary_class__W_coverage_class,0.166666666666667,1.91666666666667,0.0180223628909135,0.0180223628909135
W_boundary_class__W_coverage_class,0.166666666666667,2,0.0220732619567382,0.0220732619567382
W_boundary_class__W_coverage_class,0.25,0,0.116614106139983,0.116614106139983
W_boundary_class__W_coverage_class,0.25,0.0833333333333333,0.102786946686607,0.102786946686607
W_boundary_class__W_coverage_class,0.25,0.166666666666667,0.0899500841638841,0.0899500841638841
W_boundary_class__W_coverage_class,0.25,0.25,0.0781035185718151,0.0781035185718151
W_boundary_class__W_coverage_class,0.25,0.333333333333333,0.0672472499104003,0.0672472499104003
W_boundary_class__W_coverage_class,0.25,0.416666666666667,0.0573812781796391,0.0573812781796391
W_boundary_class__W_coverage_class,0.25,0.5,0.0485056033795321,0.0485056033795321
W_boundary_class__W_coverage_class,0.25,0.583333333333333,0.0406202255100788,0.0406202255100788
W_boundary_class__W_coverage_class,0.25,0.666666666666667,0.0337251445712796,0.0337251445712796
W_boundary_class__W_coverage_class,0.25,0.75,0.0278203605631342,0.0278203605631342
W_boundary_class__W_coverage_class,0.25,0.833333333333333,0.0227671998881815,0.0227671998881815
W_boundary_class__W_coverage_class,0.25,0.916666666666667,0.0183915089547628,0.0183915089547628
W_boundary_class__W_coverage_class,0.25,1,0.0146927378603872,0.0146927378603872
W_boundary_class__W_coverage_class,0.25,1.08333333333333,0.0116708866050548,0.0116708866050548
W_boundary_class__W_coverage_class,0.25,1.16666666666667,0.00932595518876546,0.00932595518876546
W_boundary_class__W_coverage_class,0.25,1.25,0.00765794361151931,0.00765794361151931
W_boundary_class__W_coverage_class,0.25,1.33333333333333,0.00666685187331608,0.00666685187331608
W_boundary_class__W_coverage_class,0.25,1.41666666666667,0.00635267997415603,0.00635267997415603
W_boundary_class__W_coverage_class,0.25,1.5,0.00671542791403908,0.00671542791403908
W_boundary_class__W_coverage_class,0.25,1.58333333333333,0.00775509569296531,0.00775509569296531
W_boundary_class__W_coverage_class,0.25,1.66666666666667,0.00947168331093467,0.00947168331093467
W_boundary_class__W_coverage_class,0.25,1.75,0.0118651907679469,0.0118651907679469
W_boundary_class__W_coverage_class,0.25,1.83333333333333,0.0149356180640025,0.0149356180640025
W_boundary_class__W_coverage_class,0.25,1.91666666666667,0.0186829651991009,0.0186829651991009
W_boundary_class__W_coverage_class,0.25,2,0.0231072321732427,0.0231072321732427
W_boundary_class__W_coverage_class,0.333333333333333,0,0.104595076631697,0.104595076631697
W_boundary_class__W_coverage_class,0.333333333333333,0.0833333333333333,0.09168513470783,0.09168513470783
