activation_law,mechanism,model_level,case_family,basis_caseName,basis_gammaW,basis_pW,basis_alpha_gap,seed,lambda_B,q,mean_raw_score,joint_penalized_score,lambdaW_AS002,lambdaW_AS004,lambdaW_AS006,score_AS002,score_AS004,score_AS006,policy
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,404,0.45,1.5,0.34057980271726,0.36057980271726,0.00924281815789968,0.159099025766973,0.45,0.256078178251175,0.361743967818749,0.403917262081857,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,1010,0.4,2,0.340584468197737,0.360584468197737,0.00225,0.1,0.4,0.255389321925607,0.359650030232241,0.406714052435364,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,1010,0.85,3,0.34058451513495,0.36058451513495,0.00035859375,0.10625,0.85,0.255084218796228,0.360176589097399,0.406492737511223,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,303,0.4,2,0.340594168438293,0.360594168438293,0.00225,0.1,0.4,0.25587482078418,0.352237673120258,0.41367001141044,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,101,0.15,2,0.340595048780991,0.360595048780991,0.00084375,0.0375,0.15,0.255318233584342,0.352132076395663,0.414334836362969,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,303,0.45,2.5,0.340600849149633,0.360600849149633,0.000693211361842476,0.0795495128834866,0.45,0.255287775287216,0.352030594610394,0.41448417755129,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,909,0.35,2,0.340606020600696,0.360606020600696,0.00196875,0.0875,0.35,0.255208050558552,0.355348239300698,0.411261771942838,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,1010,0.6,2.5,0.340609765405597,0.360609765405597,0.000924281815789968,0.106066017177982,0.6,0.255175470053923,0.360161088651644,0.406492737511223,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,909,0.2,1,0.340616761748362,0.360616761748362,0.015,0.1,0.2,0.256410576582493,0.35593726085941,0.409502447803184,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,505,0.1,0.75,0.340624116286131,0.360624116286131,0.0143316418830655,0.0594603557501361,0.1,0.260048751250541,0.352112288210959,0.409711309396892,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,808,0.25,3,0.340625062419724,0.360625062419724,0.00010546875,0.03125,0.25,0.255087427865244,0.35367477038154,0.413112989012389,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,606,0.1,3,0.330652843460969,0.360652843460969,4.21875e-05,0.0125,0.1,0.255040025959685,0.351220294393484,0.385698210029737,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,404,0.75,2,0.340655205590639,0.36065520559064,0.00421875,0.1875,0.75,0.255506454743019,0.363621706680971,0.402837455347928,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,606,0.15,1,0.340659934970117,0.360659934970117,0.01125,0.075,0.15,0.259397810959747,0.349824041049178,0.412757952901426,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,606,0.1,2.5,0.33066424756208,0.36066424756208,0.000154046969298328,0.0176776695296637,0.1,0.255076224001275,0.351218308655227,0.385698210029737,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,101,0.1,1,0.340665735253313,0.360665735253313,0.0075,0.05,0.1,0.257620681692433,0.352434405730979,0.411942118336527,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,404,0.25,1,0.340668857096459,0.360668857096459,0.01875,0.125,0.25,0.257160066311729,0.359489500583885,0.405357004393763,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,505,0.3,2.5,0.34067509226216,0.36067509226216,0.000462140907894984,0.0530330085889911,0.3,0.255188326518487,0.352016386644605,0.414820563623387,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,606,0.25,2.5,0.340689222173653,0.360689222173653,0.00038511742324582,0.0441941738241592,0.25,0.255176019880678,0.350399513327,0.41649213331328,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_1_p0_3,0.1,0.3,3.3,909,0.25,NaN,0.350700724480315,0.360700724480315,0.25,0.25,0.25,0.311885973170491,0.355092031789819,0.385124168480634,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,606,0.1,2,0.330707370329236,0.360707370329236,0.0005625,0.025,0.1,0.255208400560717,0.351215500397254,0.385698210029737,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,606,0.25,2,0.340707495280632,0.360707495280632,0.00140625,0.0625,0.25,0.25557280358935,0.350057548939267,0.41649213331328,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.1,3,0.330710078925667,0.360710078925667,4.21875e-05,0.0125,0.1,0.255039945058127,0.351324679895146,0.385765611823729,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,202,0.25,2,0.340719697522583,0.360719697522583,0.00140625,0.0625,0.25,0.255561578795368,0.351427001278728,0.415170512493654,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,404,0.35,1.25,0.340727051395601,0.360727051395601,0.0137370862045214,0.1471568726694,0.35,0.256589612135719,0.360954408813275,0.40463713323781,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,909,0.25,1.25,0.340732961549086,0.360732961549086,0.00981220443180099,0.105112051906714,0.25,0.255931845902194,0.356178149561995,0.410088889183068,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,606,0.25,3,0.340733602721534,0.360733602721534,0.00010546875,0.03125,0.25,0.255067356186833,0.35064131866449,0.41649213331328,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.1,2.5,0.330735824153892,0.360735824153892,0.000154046969298328,0.0176776695296637,0.1,0.255075928590554,0.351365932047393,0.385765611823729,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.1,3,0.330741790350021,0.360741790350021,4.21875e-05,0.0125,0.1,0.255031369021316,0.351317454725907,0.385876547302841,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,909,0.5,3,0.340745710526694,0.360745710526694,0.0002109375,0.0625,0.5,0.255045839314315,0.354170196183274,0.413021096082492,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,303,0.25,1.25,0.340747794441799,0.360747794441799,0.00981220443180099,0.105112051906714,0.25,0.258726433360224,0.352289436977283,0.411227512987892,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,202,0.1,0.75,0.340753416919325,0.360753416919325,0.0143316418830655,0.0594603557501361,0.1,0.260480855005231,0.351417181385095,0.410362214367648,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,303,0.5,3,0.340754071130916,0.360754071130916,0.0002109375,0.0625,0.5,0.255105915854304,0.351857953846304,0.415298343692139,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.1,2.5,0.330758958249897,0.360758958249897,0.000154046969298328,0.0176776695296637,0.1,0.255044613331785,0.351355714115064,0.385876547302841,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,1010,0.9,3,0.340761168969046,0.360761168969046,0.0003796875,0.1125,0.9,0.255087621433358,0.360703147962557,0.406492737511223,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,505,0.15,1,0.34076719914831,0.36076719914831,0.01125,0.075,0.15,0.25896882137775,0.352344153113663,0.410988622953516,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.1,1,0.330768617540914,0.360768617540914,0.0075,0.05,0.1,0.25695917426295,0.350730999455547,0.384615678904246,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,606,0.2,1.25,0.340785285864206,0.360785285864206,0.00784976354544079,0.0840896415253715,0.2,0.258076573677229,0.349654240808037,0.414625043107353,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.4,NaN,0.340791367401465,0.360791367401465,0.4,0.4,0.4,0.35810905652197,0.347272376916374,0.31699266876605,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.1,2,0.330793114360246,0.360793114360246,0.0005625,0.025,0.1,0.255092974715798,0.351409821062099,0.385876547302841,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.1,2,0.330799068365862,0.360799068365862,0.0005625,0.025,0.1,0.255207321873278,0.351424271400577,0.385765611823729,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,707,0.15,1.5,0.340826538328862,0.360826538328862,0.00308093938596656,0.0530330085889911,0.15,0.256064088207314,0.35152359004255,0.414891936736721,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,909,0.3,1.5,0.340831141942385,0.360831141942385,0.00616187877193312,0.106066017177982,0.3,0.255594993213323,0.356223102050878,0.410675330562953,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,909,0.45,2.5,0.340832865656212,0.360832865656212,0.000693211361842476,0.0795495128834866,0.45,0.255090343630443,0.354973598635587,0.412434654702607,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,505,0.1,NaN,0.350832945017458,0.360832945017458,0.1,0.1,0.1,0.29007035096717,0.352717174688312,0.409711309396892,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,505,0.1,NaN,0.340834904440722,0.360834904440722,0.1,0.1,0.1,0.285731391152575,0.349545128900439,0.387228193269154,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,505,0.2,1.25,0.340840986072063,0.360840986072063,0.00784976354544079,0.0840896415253715,0.2,0.257777243296595,0.352479778409454,0.41226593651014,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.15,0.5,0.330854181080744,0.360854181080744,0.0410791918128875,0.106066017177982,0.15,0.261308913692446,0.353993538058907,0.37726009149088,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,1010,0.65,2.5,0.34086212919312,0.36086212919312,0.00100130530043913,0.114904851942814,0.65,0.255187894727999,0.360905755340138,0.406492737511223,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,606,0.1,1.5,0.330866926688575,0.360866926688575,0.00205395959064437,0.0353553390593274,0.1,0.255691041115248,0.351211528920741,0.385698210029737,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,202,0.35,NaN,0.340875344929035,0.360875344929035,0.35,0.35,0.35,0.347522687888485,0.337081175770014,0.338022171128607,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.1,1.5,0.330877484221766,0.360877484221766,0.00205395959064437,0.0353553390593274,0.1,0.255269565522041,0.351486339840415,0.385876547302841,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.1,NaN,0.340884408903343,0.360884408903343,0.1,0.1,0.1,0.28444857233221,0.351795090127318,0.386409564250499,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,404,0.5,1.5,0.340888368032572,0.360888368032572,0.0102697979532219,0.176776695296637,0.5,0.256195045394083,0.362912732199753,0.403557326503881,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,303,0.5,2.5,0.340911752957431,0.360911752957431,0.00077023484649164,0.0883883476483184,0.5,0.255316819878572,0.352120095301581,0.415298343692139,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,202,0.15,1,0.340913458958024,0.360913458958025,0.01125,0.075,0.15,0.259308012607892,0.351467383856531,0.41196498040965,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,808,0.2,2,0.340914640936938,0.360914640936938,0.001125,0.05,0.2,0.255677615567536,0.355144579576636,0.41192172766664,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.1,3,0.330914896437452,0.360914896437452,4.21875e-05,0.0125,0.1,0.255038786454943,0.351296338606915,0.386409564250499,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,202,0.1,1.5,0.330923162259725,0.360923162259725,0.00205395959064437,0.0353553390593274,0.1,0.255569184510957,0.349796337457443,0.387403964810777,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,505,0.3,2,0.340927485937989,0.360927485937989,0.0016875,0.075,0.3,0.255617741076918,0.352344153113663,0.414820563623387,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,202,0.1,2,0.330931267494299,0.360931267494299,0.0005625,0.025,0.1,0.255175028755241,0.350214808916878,0.387403964810777,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,1010,0.45,2,0.340932187362523,0.360932187362523,0.00253125,0.1125,0.45,0.255434690420682,0.360703147962557,0.406658723704328,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.1,2.5,0.330935704544531,0.360935704544531,0.000154046969298328,0.0176776695296637,0.1,0.255071697969893,0.351325851413201,0.386409564250499,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,707,0.1,NaN,0.350936529709761,0.360936529709761,0.1,0.1,0.1,0.288708122039431,0.351787948504156,0.412313518585696,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,1010,0.95,3,0.340937822803142,0.360937822803142,0.00040078125,0.11875,0.95,0.255091024070489,0.361229706827715,0.406492737511223,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,404,0.8,2,0.340941354458845,0.360941354458846,0.0045,0.2,0.8,0.25553846012822,0.364448147900388,0.402837455347928,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,303,0.45,2,0.340943100133147,0.360943100133147,0.00253125,0.1125,0.45,0.255980876636577,0.352364246211576,0.41448417755129,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.15,0.5,0.330949728204421,0.360949728204421,0.0410791918128875,0.106066017177982,0.15,0.268161061947241,0.346303365632103,0.37838475703392,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.1,0.75,0.330951095612577,0.360951095612577,0.0143316418830655,0.0594603557501361,0.1,0.257873268330086,0.350843104350884,0.38413691415676,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.1,1.25,0.330967800994042,0.360967800994042,0.0039248817727204,0.0420448207626857,0.1,0.255491085205593,0.351535770473692,0.385876547302841,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,505,0.25,1.5,0.340971005220917,0.360971005220917,0.00513489897661093,0.0883883476483184,0.25,0.256825846781455,0.352543918814532,0.413543250066763,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,808,0.15,1.5,0.340974225150559,0.360974225150559,0.00308093938596656,0.0530330085889911,0.15,0.256809872545462,0.355382336585325,0.410730466320891,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,101,0.15,1.5,0.340978231368059,0.360978231368059,0.00308093938596656,0.0530330085889911,0.15,0.256092094612573,0.352507763128636,0.414334836362969,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.1,1.5,0.330986496611477,0.360986496611477,0.00205395959064437,0.0353553390593274,0.1,0.255687102305631,0.351506775705071,0.385765611823729,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.1,2,0.330989675635146,0.360989675635146,0.0005625,0.025,0.1,0.255191873830823,0.351367588824115,0.386409564250499,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,202,0.1,2.5,0.330993920830103,0.360993920830103,0.000154046969298328,0.0176776695296637,0.1,0.255067084755953,0.350510712923578,0.387403964810777,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,202,0.1,1.25,0.330997865079531,0.360997865079531,0.0039248817727204,0.0420448207626857,0.1,0.256063622812327,0.34952600761549,0.387403964810777,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,1010,0.3,1.5,0.341002048813397,0.361002048813397,0.00616187877193312,0.106066017177982,0.3,0.256020347891113,0.360161088651644,0.406824709897434,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,909,0.4,2,0.341006492846588,0.361006492846588,0.00225,0.1,0.4,0.25523400435763,0.35593726085941,0.411848213322722,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,808,0.25,2.5,0.341017254062003,0.361017254062003,0.00038511742324582,0.0441941738241592,0.25,0.255249311287564,0.354689461886056,0.413112989012389,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,505,0.35,3,0.34101795730422,0.36101795730422,0.00014765625,0.04375,0.35,0.255078118587299,0.351877876145351,0.416097877180011,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,303,0.35,1.5,0.341023715275845,0.361023715275845,0.0071888585672553,0.123743686707646,0.35,0.257737202491617,0.352478098066327,0.412855845269591,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,202,0.2,1.25,0.341026137210298,0.361026137210298,0.00784976354544079,0.0840896415253715,0.2,0.258013916270222,0.351496748909019,0.413567746451652,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,contact-relaxed weak links,M1,contact_relaxed_a3_3_p0_3,contact_relaxed_a3_3_g0_4_p0_3,0.4,0.3,3.3,606,0.25,1.5,0.341029241472728,0.361029241472728,0.00513489897661093,0.0883883476483184,0.25,0.257021652840617,0.349573938264286,0.41649213331328,one full-series coefficient set; no crack term; no per-device lambda
