synthetic_id,evidence_config,true_model,candidate_model,seed,primary_score,primary_curve_score,primary_onset_score,primary_width_score,primary_lowT_score,secondary_score,total_score,complexity_K,penalized_score,structured_candidate,selected_model,selected_score,run_status,second_best_model,second_best_score,selection_margin,unresolved
misspec_primary_only_M0_extra_shunt_seed_0015,misspec_primary_only,M0_extra_shunt,M2,15,0.207793258898412,0.0289137215466105,0.154861944777911,0.81924141215438,0.26318531564245,NaN,0.207793258898412,2,0.227793258898412,1,M1,0.139756949719124,scored,M0,0.185900291208458,0.0461433414893334,0
misspec_primary_only_M0_extra_shunt_seed_0016,misspec_primary_only,M0_extra_shunt,M0,16,0.359217858940694,0.00286259696479686,1.65186074429772,0.0971185479340031,0.0856441960576794,NaN,0.359217858940694,0,0.359217858940694,0,M1,0.358512327849868,scored,M0,0.359217858940694,0.000705531090826161,1
misspec_primary_only_M0_extra_shunt_seed_0016,misspec_primary_only,M0_extra_shunt,M1,16,0.348512327849868,0.00308045361726962,1.23889555822329,0.603614093512804,0.0576725024643676,NaN,0.348512327849868,1,0.358512327849868,1,M1,0.358512327849868,scored,M0,0.359217858940694,0.000705531090826161,1
misspec_primary_only_M0_extra_shunt_seed_0016,misspec_primary_only,M0_extra_shunt,M2,16,0.424447523064972,0.0225303001791815,1.13565426170468,1.01276170988823,0.227581761008069,NaN,0.424447523064972,2,0.444447523064972,1,M1,0.358512327849868,scored,M0,0.359217858940694,0.000705531090826161,1
misspec_primary_only_M0_extra_shunt_seed_0017,misspec_primary_only,M0_extra_shunt,M0,17,0.0650268108495654,0.00176624520011452,0.154861944777911,0.169025142187427,0.0521168531054122,NaN,0.0650268108495654,0,0.0650268108495654,0,M0,0.0650268108495654,scored,M1,0.219243496225411,0.154216685375846,0
misspec_primary_only_M0_extra_shunt_seed_0017,misspec_primary_only,M0_extra_shunt,M1,17,0.209243496225411,0.00448393670708161,0.567827130852341,0.53170749925938,0.0911998454166348,NaN,0.209243496225411,1,0.219243496225411,1,M0,0.0650268108495654,scored,M1,0.219243496225411,0.154216685375846,0
misspec_primary_only_M0_extra_shunt_seed_0017,misspec_primary_only,M0_extra_shunt,M2,17,0.327778004527992,0.0265393722290613,0.671068427370949,0.940855115634807,0.261109103960337,NaN,0.327778004527992,2,0.347778004527992,1,M0,0.0650268108495654,scored,M1,0.219243496225411,0.154216685375846,0
misspec_primary_only_M0_extra_shunt_seed_0018,misspec_primary_only,M0_extra_shunt,M0,18,0.0901416088021655,0.00087310207828019,0.258103241296518,0.235431933151616,0.018464130206529,NaN,0.0901416088021655,0,0.0901416088021655,0,M0,0.0901416088021655,scored,M1,0.236038448365391,0.145896839563226,0
misspec_primary_only_M0_extra_shunt_seed_0018,misspec_primary_only,M0_extra_shunt,M1,18,0.226038448365391,0.00660354279919021,0.671068427370948,0.465300708295191,0.124852568315518,NaN,0.226038448365391,1,0.236038448365391,1,M0,0.0901416088021655,scored,M1,0.236038448365391,0.145896839563226,0
misspec_primary_only_M0_extra_shunt_seed_0018,misspec_primary_only,M0_extra_shunt,M2,18,0.346073158519815,0.0316593820248557,0.774309723889556,0.874448324670618,0.29476182685922,NaN,0.346073158519815,2,0.366073158519815,1,M0,0.0901416088021655,scored,M1,0.236038448365391,0.145896839563226,0
misspec_primary_only_M0_extra_shunt_seed_0019,misspec_primary_only,M0_extra_shunt,M0,19,0.416592843597715,0.00165043892207165,1.90996398559424,0.152946783014683,0.0722187304375294,NaN,0.416592843597715,0,0.416592843597715,0,M1,0.40563792710854,scored,M0,0.416592843597715,0.0109549164891749,1
misspec_primary_only_M0_extra_shunt_seed_0019,misspec_primary_only,M0_extra_shunt,M1,19,0.39563792710854,0.00681118645416496,1.49699879951981,0.547785858432124,0.0710979680845176,NaN,0.39563792710854,1,0.40563792710854,1,M1,0.40563792710854,scored,M0,0.416592843597715,0.0109549164891749,1
misspec_primary_only_M0_extra_shunt_seed_0019,misspec_primary_only,M0_extra_shunt,M2,19,0.474274835458268,0.0316644592853241,1.3937575030012,0.956933474807551,0.241007226628219,NaN,0.474274835458268,2,0.494274835458268,1,M1,0.40563792710854,scored,M0,0.416592843597715,0.0109549164891749,1
misspec_primary_only_M0_extra_shunt_seed_0020,misspec_primary_only,M0_extra_shunt,M0,20,0.289099203176574,0.000222758525044494,1.29051620648259,0.194446192789822,0.0114510246603958,NaN,0.289099203176574,0,0.289099203176574,0,M0,0.289099203176574,scored,M1,0.290335551678632,0.001236348502058,1
misspec_primary_only_M0_extra_shunt_seed_0020,misspec_primary_only,M0_extra_shunt,M1,20,0.280335551678632,0.0113344436421696,0.877551020408163,0.506286448656985,0.154767723182443,NaN,0.280335551678632,1,0.290335551678632,1,M0,0.289099203176574,scored,M1,0.290335551678632,0.001236348502058,1
misspec_primary_only_M0_extra_shunt_seed_0020,misspec_primary_only,M0_extra_shunt,M2,20,0.361884088299313,0.0420109730152377,0.774309723889556,0.915434065032412,0.324676981726145,NaN,0.361884088299313,2,0.381884088299313,1,M0,0.289099203176574,scored,M1,0.290335551678632,0.001236348502058,1
misspec_primary_only_M0_extra_shunt_seed_0021,misspec_primary_only,M0_extra_shunt,M0,21,0.0310495355536991,0.0028703963926426,0.0516206482593035,0.0341250110785179,0.0944763736249295,NaN,0.0310495355536991,0,0.0310495355536991,0,M0,0.0310495355536991,scored,M1,0.191197728080675,0.160148192526976,0
misspec_primary_only_M0_extra_shunt_seed_0021,misspec_primary_only,M0_extra_shunt,M1,21,0.181197728080675,0.00322325445567812,0.361344537815126,0.666607630368289,0.0488403248971176,NaN,0.181197728080675,1,0.191197728080675,1,M0,0.0310495355536991,scored,M1,0.191197728080675,0.160148192526976,0
misspec_primary_only_M0_extra_shunt_seed_0021,misspec_primary_only,M0_extra_shunt,M2,21,0.298441822621026,0.0226978624531975,0.464585834333734,1.07575524674372,0.218749583440819,NaN,0.298441822621026,2,0.318441822621026,1,M0,0.0310495355536991,scored,M1,0.191197728080675,0.160148192526976,0
misspec_primary_only_M0_extra_shunt_seed_0022,misspec_primary_only,M0_extra_shunt,M0,22,0.426699398796754,0.00088719378303738,1.90996398559424,0.251438238595232,0.0436484599806884,NaN,0.426699398796754,0,0.426699398796754,0,M1,0.394784859403794,scored,M0,0.426699398796754,0.0319145393929602,0
misspec_primary_only_M0_extra_shunt_seed_0022,misspec_primary_only,M0_extra_shunt,M1,22,0.384784859403794,0.00608140658178468,1.49699879951981,0.449294402851575,0.0996682385413587,NaN,0.384784859403794,1,0.394784859403794,1,M1,0.394784859403794,scored,M0,0.426699398796754,0.0319145393929602,0
misspec_primary_only_M0_extra_shunt_seed_0022,misspec_primary_only,M0_extra_shunt,M2,22,0.463255359557261,0.0306018630204231,1.3937575030012,0.858442019227002,0.269577497085061,NaN,0.463255359557261,2,0.483255359557261,1,M1,0.394784859403794,scored,M0,0.426699398796754,0.0319145393929602,0
misspec_primary_only_M0_extra_shunt_seed_0023,misspec_primary_only,M0_extra_shunt,M0,23,0.236931100609289,0.00334176671358661,1.03241296518607,0.0956118597481805,0.096238968353688,NaN,0.236931100609289,0,0.236931100609289,0,M1,0.233039057639309,scored,M0,0.236931100609289,0.00389204296997925,1
misspec_primary_only_M0_extra_shunt_seed_0023,misspec_primary_only,M0_extra_shunt,M1,23,0.223039057639309,0.00263945007386481,0.619447779111645,0.605120781698626,0.047077730168359,NaN,0.223039057639309,1,0.233039057639309,1,M1,0.233039057639309,scored,M0,0.236931100609289,0.00389204296997925,1
misspec_primary_only_M0_extra_shunt_seed_0023,misspec_primary_only,M0_extra_shunt,M2,23,0.298571620947612,0.0212840328221741,0.516206482593037,1.01426839807405,0.216986988712061,NaN,0.298571620947612,2,0.318571620947612,1,M1,0.233039057639309,scored,M0,0.236931100609289,0.00389204296997925,1
misspec_primary_only_M0_extra_shunt_seed_0024,misspec_primary_only,M0_extra_shunt,M0,24,0.249497832002537,0.00216196988718948,0.877551020408163,0.405234026168483,0.0808102603469165,NaN,0.249497832002537,0,0.249497832002537,0,M1,0.158538390531527,scored,M2,0.245344985917203,0.0868065953856761,0
misspec_primary_only_M0_extra_shunt_seed_0024,misspec_primary_only,M0_extra_shunt,M1,24,0.148538390531527,0.00384093129352494,0.464585834333733,0.295498615278324,0.0625064381751305,NaN,0.148538390531527,1,0.158538390531527,1,M1,0.158538390531527,scored,M2,0.245344985917203,0.0868065953856761,0
misspec_primary_only_M0_extra_shunt_seed_0024,misspec_primary_only,M0_extra_shunt,M2,24,0.225344985917203,0.0250335781965817,0.361344537815125,0.704646231653751,0.232415696718832,NaN,0.225344985917203,2,0.245344985917203,1,M1,0.158538390531527,scored,M2,0.245344985917203,0.0868065953856761,0
misspec_primary_only_M0_extra_shunt_seed_0025,misspec_primary_only,M0_extra_shunt,M0,25,0.130357536161853,0.00124194209870183,0.41296518607443,0.261954385259396,0.0523358007247137,NaN,0.130357536161853,0,0.130357536161853,0,M1,0.0920224286584778,scored,M0,0.130357536161853,0.0383351075033755,0
misspec_primary_only_M0_extra_shunt_seed_0025,misspec_primary_only,M0_extra_shunt,M1,25,0.0820224286584778,0.00511711112153231,0,0.438778256187411,0.0909808977973334,NaN,0.0820224286584778,1,0.0920224286584778,1,M1,0.0920224286584778,scored,M0,0.130357536161853,0.0383351075033755,0
misspec_primary_only_M0_extra_shunt_seed_0025,misspec_primary_only,M0_extra_shunt,M2,25,0.201233655777173,0.0285259842757407,0.103241296518608,0.847925872562838,0.260890156341035,NaN,0.201233655777173,2,0.221233655777173,1,M1,0.0920224286584778,scored,M0,0.130357536161853,0.0383351075033755,0
misspec_primary_only_M0_extra_shunt_seed_0026,misspec_primary_only,M0_extra_shunt,M0,26,0.0654569566551824,0.000342218864853659,0.258103241296519,0.0881103862729783,0.00299094015003364,NaN,0.0654569566551824,0,0.0654569566551824,0,M0,0.0654569566551824,scored,M1,0.158090999274418,0.0926340426192357,0
misspec_primary_only_M0_extra_shunt_seed_0026,misspec_primary_only,M0_extra_shunt,M1,26,0.148090999274418,0.00835281657391939,0.154861944777911,0.612622255173829,0.140325758372013,NaN,0.148090999274418,1,0.158090999274418,1,M0,0.0654569566551824,scored,M1,0.158090999274418,0.0926340426192357,0
misspec_primary_only_M0_extra_shunt_seed_0026,misspec_primary_only,M0_extra_shunt,M2,26,0.269355176285866,0.0358675895136325,0.258103241296518,1.02176987154926,0.310235016915715,NaN,0.269355176285866,2,0.289355176285866,1,M0,0.0654569566551824,scored,M1,0.158090999274418,0.0926340426192357,0
misspec_primary_only_M0_extra_shunt_seed_0027,misspec_primary_only,M0_extra_shunt,M0,27,0.157516020661606,0.00498781682752186,0.516206482593037,0.213329102447455,0.131876335747461,NaN,0.157516020661606,0,0.157516020661606,0,M1,0.106299242454179,scored,M0,0.157516020661606,0.0512167782074265,0
misspec_primary_only_M0_extra_shunt_seed_0027,misspec_primary_only,M0_extra_shunt,M1,27,0.0962992424541792,0.00164879576873388,0.103241296518608,0.487403538999352,0.0114403627745863,NaN,0.0962992424541792,1,0.106299242454179,1,M1,0.106299242454179,scored,M0,0.157516020661606,0.0512167782074265,0
misspec_primary_only_M0_extra_shunt_seed_0027,misspec_primary_only,M0_extra_shunt,M2,27,0.170545314173874,0.017720395339828,0,0.896551155374779,0.181349621318288,NaN,0.170545314173874,2,0.190545314173874,1,M1,0.106299242454179,scored,M0,0.157516020661606,0.0512167782074265,0
misspec_primary_only_M0_extra_shunt_seed_0028,misspec_primary_only,M0_extra_shunt,M0,28,0.122760696747043,0.00521709438073324,0.154861944777911,0.479176033005859,0.115355704334766,NaN,0.122760696747043,0,0.122760696747043,0,M1,0.0999728253199487,scored,M0,0.122760696747043,0.0227878714270939,0
misspec_primary_only_M0_extra_shunt_seed_0028,misspec_primary_only,M0_extra_shunt,M1,28,0.0899728253199487,0.00184907333282135,0.258103241296518,0.221556608440948,0.0279609941872814,NaN,0.0899728253199487,1,0.0999728253199487,1,M1,0.0999728253199487,scored,M0,0.122760696747043,0.0227878714270939,0
misspec_primary_only_M0_extra_shunt_seed_0028,misspec_primary_only,M0_extra_shunt,M2,28,0.205399421657516,0.0176886849247744,0.361344537815126,0.630704224816375,0.197870252730983,NaN,0.205399421657516,2,0.225399421657516,1,M1,0.0999728253199487,scored,M0,0.122760696747043,0.0227878714270939,0
misspec_primary_only_M0_extra_shunt_seed_0029,misspec_primary_only,M0_extra_shunt,M0,29,0.0741760353704192,0.00452522699511101,0.154861944777911,0.143008984188117,0.129931235260426,NaN,0.0741760353704192,0,0.0741760353704192,0,M0,0.0741760353704192,scored,M1,0.148319520247463,0.0741434848770437,0
misspec_primary_only_M0_extra_shunt_seed_0029,misspec_primary_only,M0_extra_shunt,M1,29,0.138319520247463,0.0020650078202249,0.258103241296518,0.55772365725869,0.0133854632616215,NaN,0.138319520247463,1,0.148319520247463,1,M0,0.0741760353704192,scored,M1,0.148319520247463,0.0741434848770437,0
misspec_primary_only_M0_extra_shunt_seed_0029,misspec_primary_only,M0_extra_shunt,M2,29,0.254249017887427,0.018910422016971,0.361344537815126,0.966871273634117,0.183294721805323,NaN,0.254249017887427,2,0.274249017887427,1,M0,0.0741760353704192,scored,M1,0.148319520247463,0.0741434848770437,0
misspec_primary_only_M0_extra_shunt_seed_0030,misspec_primary_only,M0_extra_shunt,M0,30,0.110148516376458,0.00742585182409081,0.309723889555823,0.116672506231042,0.179932910790614,NaN,0.110148516376458,0,0.110148516376458,0,M0,0.110148516376458,scored,M1,0.124620130921493,0.0144716145450342,1
misspec_primary_only_M0_extra_shunt_seed_0030,misspec_primary_only,M0_extra_shunt,M1,30,0.114620130921493,0.0017408389902425,0.103241296518607,0.584060135215765,0.0366162122685673,NaN,0.114620130921493,1,0.124620130921493,1,M0,0.110148516376458,scored,M1,0.124620130921493,0.0144716145450342,1
misspec_primary_only_M0_extra_shunt_seed_0030,misspec_primary_only,M0_extra_shunt,M2,30,0.217830929840048,0.0151185831053119,0.206482593037215,0.993207751591192,0.133293046275134,NaN,0.217830929840048,2,0.237830929840048,1,M0,0.110148516376458,scored,M1,0.124620130921493,0.0144716145450342,1
misspec_primary_only_M0_extra_shunt_seed_0031,misspec_primary_only,M0_extra_shunt,M0,31,0.105196145929883,0.00147227788414483,0.464585834333734,0.00775626639194219,0.0691960010818174,NaN,0.105196145929883,0,0.105196145929883,0,M0,0.105196145929883,scored,M1,0.140462363975535,0.0352662180456517,0
misspec_primary_only_M0_extra_shunt_seed_0031,misspec_primary_only,M0_extra_shunt,M1,31,0.130462363975535,0.00549358706365445,0.0516206482593042,0.708488907838749,0.0741206974402296,NaN,0.130462363975535,1,0.140462363975535,1,M0,0.105196145929883,scored,M1,0.140462363975535,0.0352662180456517,0
misspec_primary_only_M0_extra_shunt_seed_0031,misspec_primary_only,M0_extra_shunt,M2,31,0.229090534267148,0.0290328651711423,0.0516206482593035,1.11763652421418,0.244029955983931,NaN,0.229090534267148,2,0.249090534267148,1,M0,0.105196145929883,scored,M1,0.140462363975535,0.0352662180456517,0
misspec_primary_only_M0_extra_shunt_seed_0032,misspec_primary_only,M0_extra_shunt,M0,32,0.120582365024322,0.000382305618847594,0.41296518607443,0.250488497089023,0.00149933624439487,NaN,0.120582365024322,0,0.120582365024322,0,M1,0.104068446171653,scored,M0,0.120582365024322,0.0165139188526699,1
misspec_primary_only_M0_extra_shunt_seed_0032,misspec_primary_only,M0_extra_shunt,M1,32,0.0940684461716525,0.0105184403526743,0,0.450244144357784,0.141817362277652,NaN,0.0940684461716525,1,0.104068446171653,1,M1,0.104068446171653,scored,M0,0.120582365024322,0.0165139188526699,1
misspec_primary_only_M0_extra_shunt_seed_0032,misspec_primary_only,M0_extra_shunt,M2,32,0.216538253490868,0.0404444739079227,0.103241296518608,0.859391760733211,0.311726620821354,NaN,0.216538253490868,2,0.236538253490868,1,M1,0.104068446171653,scored,M0,0.120582365024322,0.0165139188526699,1
misspec_primary_only_M0_extra_shunt_seed_0033,misspec_primary_only,M0_extra_shunt,M0,33,0.102360899589125,0.00106510872724089,0.309723889555823,0.210055815627318,0.0558346331349511,NaN,0.102360899589125,0,0.102360899589125,0,M0,0.102360899589125,scored,M1,0.120451016827645,0.01809011723852,1
misspec_primary_only_M0_extra_shunt_seed_0033,misspec_primary_only,M0_extra_shunt,M1,33,0.110451016827645,0.00615784768587211,0.103241296518607,0.490676825819489,0.087482065387096,NaN,0.110451016827645,1,0.120451016827645,1,M0,0.102360899589125,scored,M1,0.120451016827645,0.01809011723852,1
misspec_primary_only_M0_extra_shunt_seed_0033,misspec_primary_only,M0_extra_shunt,M2,33,0.230228435613562,0.0306991041745231,0.206482593037215,0.899824442194917,0.257391323930798,NaN,0.230228435613562,2,0.250228435613562,1,M0,0.102360899589125,scored,M1,0.120451016827645,0.01809011723852,1
misspec_primary_only_M0_extra_shunt_seed_0034,misspec_primary_only,M0_extra_shunt,M0,34,0.143277798679022,0.0126458646094454,0.464585834333734,0.0918854334486729,0.201699229935012,NaN,0.143277798679022,0,0.143277798679022,0,M1,0.121035220294353,scored,M0,0.143277798679022,0.0222425783846696,0
misspec_primary_only_M0_extra_shunt_seed_0034,misspec_primary_only,M0_extra_shunt,M1,34,0.111035220294353,0.00125325946165394,0.0516206482593042,0.608847207998134,0.058382531412965,NaN,0.111035220294353,1,0.121035220294353,1,M1,0.121035220294353,scored,M0,0.143277798679022,0.0222425783846696,0
misspec_primary_only_M0_extra_shunt_seed_0034,misspec_primary_only,M0_extra_shunt,M2,34,0.184200147254929,0.00889556975484697,0.0516206482593035,1.01799482437356,0.111526727130737,NaN,0.184200147254929,2,0.204200147254929,1,M1,0.121035220294353,scored,M0,0.143277798679022,0.0222425783846696,0
misspec_primary_only_M0_extra_shunt_seed_0035,misspec_primary_only,M0_extra_shunt,M0,35,0.0764843439811853,0.00188038802726265,0.154861944777911,0.23714557669755,0.0599994967155944,NaN,0.0764843439811853,0,0.0764843439811853,0,M0,0.0764843439811853,scored,M1,0.171394910307538,0.0949105663263525,0
misspec_primary_only_M0_extra_shunt_seed_0035,misspec_primary_only,M0_extra_shunt,M1,35,0.161394910307538,0.0194775461003987,0.258103241296518,0.463587064749257,0.203316195237641,NaN,0.161394910307538,1,0.171394910307538,1,M0,0.0764843439811853,scored,M1,0.171394910307538,0.0949105663263525,0
misspec_primary_only_M0_extra_shunt_seed_0035,misspec_primary_only,M0_extra_shunt,M2,35,0.287620647740361,0.056915439882863,0.361344537815126,0.872734681124684,0.373225453781343,NaN,0.287620647740361,2,0.307620647740361,1,M0,0.0764843439811853,scored,M1,0.171394910307538,0.0949105663263525,0
misspec_primary_only_M0_extra_shunt_seed_0036,misspec_primary_only,M0_extra_shunt,M0,36,0.0985295792911238,0.00129328376445018,0.206482593037215,0.329161163866376,0.0480816281433291,NaN,0.0985295792911238,0,0.0985295792911238,0,M0,0.0985295792911238,scored,M1,0.144266407632602,0.0457368283414779,0
misspec_primary_only_M0_extra_shunt_seed_0036,misspec_primary_only,M0_extra_shunt,M1,36,0.134266407632602,0.0170488367765751,0.206482593037215,0.371571477580431,0.191398326665376,NaN,0.134266407632602,1,0.144266407632602,1,M0,0.0985295792911238,scored,M1,0.144266407632602,0.0457368283414779,0
misspec_primary_only_M0_extra_shunt_seed_0036,misspec_primary_only,M0_extra_shunt,M2,36,0.259533444369959,0.0525693291681079,0.309723889555823,0.780719093955858,0.361307585209078,NaN,0.259533444369959,2,0.279533444369959,1,M0,0.0985295792911238,scored,M1,0.144266407632602,0.0457368283414779,0
misspec_primary_only_M0_extra_shunt_seed_0037,misspec_primary_only,M0_extra_shunt,M0,37,0.162881386347224,0.0212705040458116,0.464585834333734,0.184712628814949,0.210813820902194,NaN,0.162881386347224,0,0.162881386347224,0,M0,0.162881386347224,scored,M1,0.275109177594322,0.112227791247098,0
misspec_primary_only_M0_extra_shunt_seed_0037,misspec_primary_only,M0_extra_shunt,M1,37,0.265109177594322,0.00414280652177721,0.877551020408163,0.516020012631858,0.0674971223801468,NaN,0.265109177594322,1,0.275109177594322,1,M0,0.162881386347224,scored,M1,0.275109177594322,0.112227791247098,0
misspec_primary_only_M0_extra_shunt_seed_0037,misspec_primary_only,M0_extra_shunt,M2,37,0.353248711039302,0.00590656575664271,0.980792316926771,0.925167629007285,0.102412136163555,NaN,0.353248711039302,2,0.373248711039302,1,M0,0.162881386347224,scored,M1,0.275109177594322,0.112227791247098,0
misspec_primary_only_M0_extra_shunt_seed_0038,misspec_primary_only,M0_extra_shunt,M0,38,0.0348888682848767,0.001198856470877,0,0.19017016889545,0.0384260981008041,NaN,0.0348888682848767,0,0.0348888682848767,0,M0,0.0348888682848767,scored,M1,0.187498391946229,0.152609523661352,0
misspec_primary_only_M0_extra_shunt_seed_0038,misspec_primary_only,M0_extra_shunt,M1,38,0.177498391946229,0.00517478757090656,0.41296518607443,0.510562472551357,0.104890600421243,NaN,0.177498391946229,1,0.187498391946229,1,M0,0.0348888682848767,scored,M1,0.187498391946229,0.152609523661352,0
misspec_primary_only_M0_extra_shunt_seed_0038,misspec_primary_only,M0_extra_shunt,M2,38,0.296730441464292,0.0286253055238513,0.516206482593037,0.919710088926784,0.274799858964945,NaN,0.296730441464292,2,0.316730441464292,1,M0,0.0348888682848767,scored,M1,0.187498391946229,0.152609523661352,0
misspec_primary_only_M0_extra_shunt_seed_0039,misspec_primary_only,M0_extra_shunt,M0,39,0.0722239549880843,0.000290186632966798,0.206482593037215,0.196952305275573,0.00826331515214685,NaN,0.0722239549880843,0,0.0722239549880843,0,M0,0.0722239549880843,scored,M1,0.15460782225611,0.0823838672680261,0
misspec_primary_only_M0_extra_shunt_seed_0039,misspec_primary_only,M0_extra_shunt,M1,39,0.14460782225611,0.0100145023437066,0.206482593037215,0.503780336171234,0.151580013674194,NaN,0.14460782225611,1,0.15460782225611,1,M0,0.0722239549880843,scored,M1,0.15460782225611,0.0823838672680261,0
misspec_primary_only_M0_extra_shunt_seed_0039,misspec_primary_only,M0_extra_shunt,M2,39,0.266862941819677,0.039511160387658,0.309723889555823,0.912927952546661,0.321489272217896,NaN,0.266862941819677,2,0.286862941819677,1,M0,0.0722239549880843,scored,M1,0.15460782225611,0.0823838672680261,0
misspec_primary_only_M0_extra_shunt_seed_0040,misspec_primary_only,M0_extra_shunt,M0,40,0.131999432019386,0.0032534909569231,0.309723889555823,0.336415017734238,0.119771039797494,NaN,0.131999432019386,0,0.131999432019386,0,M1,0.0904212905669271,scored,M0,0.131999432019386,0.0415781414524588,0
misspec_primary_only_M0_extra_shunt_seed_0040,misspec_primary_only,M0_extra_shunt,M1,40,0.0804212905669271,0.00318707779527472,0.103241296518607,0.364317623712569,0.0235456587245535,NaN,0.0804212905669271,1,0.0904212905669271,1,M1,0.0904212905669271,scored,M0,0.131999432019386,0.0415781414524588,0
misspec_primary_only_M0_extra_shunt_seed_0040,misspec_primary_only,M0_extra_shunt,M2,40,0.197639772556386,0.0226104606910108,0.206482593037215,0.773465240087996,0.193454917268255,NaN,0.197639772556386,2,0.217639772556386,1,M1,0.0904212905669271,scored,M0,0.131999432019386,0.0415781414524588,0
misspec_primary_only_weak_structured_boundary_seed_0001,misspec_primary_only,weak_structured_boundary,M0,1,0.107420214390216,0.000500534679269996,0.361344537815126,0.214896110839194,0.0177774857445098,NaN,0.107420214390216,0,0.107420214390216,0,M0,0.107420214390216,scored,M1,0.121879701368504,0.0144594869782881,1
misspec_primary_only_weak_structured_boundary_seed_0001,misspec_primary_only,weak_structured_boundary,M1,1,0.111879701368504,0.00903192897103566,0.0516206482593035,0.485836530607613,0.161094184266557,NaN,0.111879701368504,1,0.121879701368504,1,M0,0.107420214390216,scored,M1,0.121879701368504,0.0144594869782881,1
misspec_primary_only_weak_structured_boundary_seed_0001,misspec_primary_only,weak_structured_boundary,M2,1,0.23373578965681,0.0377305244644659,0.154861944777911,0.89498414698304,0.331003442810259,NaN,0.23373578965681,2,0.25373578965681,1,M0,0.107420214390216,scored,M1,0.121879701368504,0.0144594869782881,1
misspec_primary_only_weak_structured_boundary_seed_0002,misspec_primary_only,weak_structured_boundary,M0,2,0.0374613123730259,0.000467285310895364,0,0.244727327169543,0.00345713761431119,NaN,0.0374613123730259,0,0.0374613123730259,0,M0,0.0374613123730259,scored,M1,0.187520067673862,0.150058755300836,0
misspec_primary_only_weak_structured_boundary_seed_0002,misspec_primary_only,weak_structured_boundary,M1,2,0.177520067673862,0.00902031579386507,0.41296518607443,0.456005314277264,0.146773836136358,NaN,0.177520067673862,1,0.187520067673862,1,M0,0.0374613123730259,scored,M1,0.187520067673862,0.150058755300836,0
misspec_primary_only_weak_structured_boundary_seed_0002,misspec_primary_only,weak_structured_boundary,M2,2,0.299346522623947,0.0376596446108529,0.516206482593037,0.865152930652691,0.31668309468006,NaN,0.299346522623947,2,0.319346522623947,1,M0,0.0374613123730259,scored,M1,0.187520067673862,0.150058755300836,0
misspec_primary_only_weak_structured_boundary_seed_0003,misspec_primary_only,weak_structured_boundary,M0,3,0.161091084099158,0.000738670082010615,0.567827130852341,0.278894555239468,0.0354809306784242,NaN,0.161091084099158,0,0.161091084099158,0,M1,0.137182678103218,scored,M0,0.161091084099158,0.0239084059959394,0
misspec_primary_only_weak_structured_boundary_seed_0003,misspec_primary_only,weak_structured_boundary,M1,3,0.127182678103218,0.0122298636729285,0.154861944777912,0.421838086207339,0.178797629200471,NaN,0.127182678103218,1,0.137182678103218,1,M1,0.137182678103218,scored,M0,0.161091084099158,0.0239084059959394,0
misspec_primary_only_weak_structured_boundary_seed_0003,misspec_primary_only,weak_structured_boundary,M2,3,0.209319713315774,0.0440833902297446,0.0516206482593042,0.830985702582766,0.348706887744173,NaN,0.209319713315774,2,0.229319713315774,1,M1,0.137182678103218,scored,M0,0.161091084099158,0.0239084059959394,0
misspec_primary_only_weak_structured_boundary_seed_0004,misspec_primary_only,weak_structured_boundary,M0,4,0.181219285462703,0.0104042032989529,0.464585834333734,0.39677384848308,0.157226264493454,NaN,0.181219285462703,0,0.181219285462703,0,M1,0.068278183599343,scored,M2,0.165825073489999,0.0975468898906561,0
misspec_primary_only_weak_structured_boundary_seed_0004,misspec_primary_only,weak_structured_boundary,M1,4,0.058278183599343,0.000547600214424228,0.0516206482593042,0.303958792963727,0.0139095659714065,NaN,0.058278183599343,1,0.068278183599343,1,M1,0.068278183599343,scored,M2,0.165825073489999,0.0975468898906561,0
misspec_primary_only_weak_structured_boundary_seed_0004,misspec_primary_only,weak_structured_boundary,M2,4,0.145825073489999,0.010270057102842,0.0516206482593035,0.713106409339155,0.155999692572295,NaN,0.145825073489999,2,0.165825073489999,1,M1,0.068278183599343,scored,M2,0.165825073489999,0.0975468898906561,0
misspec_primary_only_weak_structured_boundary_seed_0005,misspec_primary_only,weak_structured_boundary,M0,5,0.111889316122202,0.000788285944535311,0.309723889555823,0.32994774684253,0.000388221415932324,NaN,0.111889316122202,0,0.111889316122202,0,M0,0.111889316122202,scored,M1,0.112518955904053,0.000629639781851876,1
misspec_primary_only_weak_structured_boundary_seed_0005,misspec_primary_only,weak_structured_boundary,M1,5,0.102518955904053,0.00962738168754666,0.103241296518607,0.370784894604277,0.142928477106115,NaN,0.102518955904053,1,0.112518955904053,1,M0,0.111889316122202,scored,M1,0.112518955904053,0.000629639781851876,1
misspec_primary_only_weak_structured_boundary_seed_0005,misspec_primary_only,weak_structured_boundary,M2,5,0.224627692601809,0.0388312739998754,0.206482593037215,0.779932510979704,0.312837735649817,NaN,0.224627692601809,2,0.244627692601809,1,M0,0.111889316122202,scored,M1,0.112518955904053,0.000629639781851876,1
