sample_id,parameter,value,sample_weight,objective_value
1147,Tc_scale,0.992855731001121,0.000428090433103668,1.55278492732971
1147,Tc_heterogeneity_amplitude,0.453069901520935,0.000428090433103668,1.55278492732971
1147,W_boundary_class,1.27820539790682,0.000428090433103668,1.55278492732971
1147,W_coverage_class,0.234207888287684,0.000428090433103668,1.55278492732971
1147,W_crack_class,0.357990212811649,0.000428090433103668,1.55278492732971
1147,residual_shunt,1.44104063463575,0.000428090433103668,1.55278492732971
1147,Ic0_scale,1.27201454218549,0.000428090433103668,1.55278492732971
1147,B_supp_scale,1.30739790425821,0.000428090433103668,1.55278492732971
1148,Tc_scale,0.977639315523629,1.36121600848032e-05,8.44952682418384
1148,Tc_heterogeneity_amplitude,0.971763826149901,1.36121600848032e-05,8.44952682418384
1148,W_boundary_class,1.77671348758263,1.36121600848032e-05,8.44952682418384
1148,W_coverage_class,1.41100010047057,1.36121600848032e-05,8.44952682418384
1148,W_crack_class,1.11277010591225,1.36121600848032e-05,8.44952682418384
1148,residual_shunt,1.35419909975992,1.36121600848032e-05,8.44952682418384
1148,Ic0_scale,2.08968710765252,1.36121600848032e-05,8.44952682418384
1148,B_supp_scale,0.675024503223497,1.36121600848032e-05,8.44952682418384
1149,Tc_scale,1.09857412920872,0.000714161498607849,0.529235607873302
1149,Tc_heterogeneity_amplitude,1.41384112007867,0.000714161498607849,0.529235607873302
1149,W_boundary_class,0.736975674904434,0.000714161498607849,0.529235607873302
1149,W_coverage_class,0.202787761345091,0.000714161498607849,0.529235607873302
1149,W_crack_class,0.92870391820588,0.000714161498607849,0.529235607873302
1149,residual_shunt,1.57293909640213,0.000714161498607849,0.529235607873302
1149,Ic0_scale,1.61178734044247,0.000714161498607849,0.529235607873302
1149,B_supp_scale,0.994033444728424,0.000714161498607849,0.529235607873302
1150,Tc_scale,0.907925751488107,0.00011529073596207,4.17653970485781
1150,Tc_heterogeneity_amplitude,1.42215687962956,0.00011529073596207,4.17653970485781
1150,W_boundary_class,0.653360281260461,0.00011529073596207,4.17653970485781
1150,W_coverage_class,1.57258214707462,0.00011529073596207,4.17653970485781
1150,W_crack_class,1.25723496604501,0.00011529073596207,4.17653970485781
1150,residual_shunt,1.18048885871904,0.00011529073596207,4.17653970485781
1150,Ic0_scale,1.43785830726813,0.00011529073596207,4.17653970485781
1150,B_supp_scale,1.71049121950148,0.00011529073596207,4.17653970485781
1151,Tc_scale,1.01201235983018,0.000216427442791982,2.91694315034766
1151,Tc_heterogeneity_amplitude,0.665296300228257,0.000216427442791982,2.91694315034766
1151,W_boundary_class,1.08154880380034,0.000216427442791982,2.91694315034766
1151,W_coverage_class,1.23883031102339,0.000216427442791982,2.91694315034766
1151,W_crack_class,0.40213139933081,0.000216427442791982,2.91694315034766
1151,residual_shunt,1.98675452585632,0.000216427442791982,2.91694315034766
1151,Ic0_scale,0.453219830063166,0.000216427442791982,2.91694315034766
1151,B_supp_scale,1.98241302350656,0.000216427442791982,2.91694315034766
1152,Tc_scale,1.01492691008948,0.000223849853696824,2.8495027962319
1152,Tc_heterogeneity_amplitude,0.910385255864721,0.000223849853696824,2.8495027962319
1152,W_boundary_class,0.147143021602017,0.000223849853696824,2.8495027962319
1152,W_coverage_class,0.419502254444512,0.000223849853696824,2.8495027962319
1152,W_crack_class,1.96970900721023,0.000223849853696824,2.8495027962319
1152,residual_shunt,1.97250692399154,0.000223849853696824,2.8495027962319
1152,Ic0_scale,0.868400305882221,0.000223849853696824,2.8495027962319
1152,B_supp_scale,2.00873093240466,0.000223849853696824,2.8495027962319
1153,Tc_scale,1.06288031010216,0.0001432857763943,3.74177171371923
1153,Tc_heterogeneity_amplitude,0.364791631613983,0.0001432857763943,3.74177171371923
1153,W_boundary_class,0.542490282594344,0.0001432857763943,3.74177171371923
1153,W_coverage_class,1.48444519847431,0.0001432857763943,3.74177171371923
1153,W_crack_class,0.386780384708137,0.0001432857763943,3.74177171371923
1153,residual_shunt,0.99006409542017,0.0001432857763943,3.74177171371923
1153,Ic0_scale,1.2306561460824,0.0001432857763943,3.74177171371923
1153,B_supp_scale,2.05617870425084,0.0001432857763943,3.74177171371923
1154,Tc_scale,0.963737350769391,0.000498145591675516,1.24966908433175
1154,Tc_heterogeneity_amplitude,0.711711436062106,0.000498145591675516,1.24966908433175
